           4           2           5           5           1           0   23.9145813    
           4           4           7          -7          -1           0   24.4222202    
           4           4           7          -5          -1           0   24.4222202    
           4           4           7          -3          -1           0   24.4222202    
           4           4           7          -1          -1           0   24.4222202    
           4           4           7           1          -1           0   24.4222202    
           4           4           7           3          -1           0   24.4222202    
           4           4           7           5          -1           0   24.4222202    
           4           4           7           7          -1           0   24.4222202    
           4           0           1          -1           1           0   25.3451977    
           4           0           1           1           1           0   25.3451977    
           5           5          11         -11           1           0   25.5392132    
           5           5          11          -9           1           0   25.5392132    
           5           5          11          -7           1           0   25.5392132    
           5           5          11          -5           1           0   25.5392132    
           5           5          11          -3           1           0   25.5392132    
           5           5          11          -1           1           0   25.5392132    
           5           5          11           1           1           0   25.5392132    
           5           5          11           3           1           0   25.5392132    
           5           5          11           5           1           0   25.5392132    
           5           5          11           7           1           0   25.5392132    
           5           5          11           9           1           0   25.5392132    
           5           5          11          11           1           0   25.5392132    
           4           2           3          -3          -1           0   25.5627575    
           4           2           3          -1          -1           0   25.5627575    
           4           2           3           1          -1           0   25.5627575    
           4           2           3           3          -1           0   25.5627575    
           5           3           7          -7           1           0   28.3829327    
           5           3           7          -5           1           0   28.3829327    
           5           3           7          -3           1           0   28.3829327    
           5           3           7          -1           1           0   28.3829327    
           5           3           7           1           1           0   28.3829327    
           5           3           7           3           1           0   28.3829327    
           5           3           7           5           1           0   28.3829327    
           5           3           7           7           1           0   28.3829327    
           5           5           9          -9          -1           0   28.7508011    
           5           5           9          -7          -1           0   28.7508011    
           5           5           9          -5          -1           0   28.7508011    
           5           5           9          -3          -1           0   28.7508011    
           5           5           9          -1          -1           0   28.7508011    
           5           5           9           1          -1           0   28.7508011    
           5           5           9           3          -1           0   28.7508011    
           5           5           9           5          -1           0   28.7508011    
           5           5           9           7          -1           0   28.7508011    
           5           5           9           9          -1           0   28.7508011    
           6           6          13         -13           1           0   29.7227573    
           6           6          13         -11           1           0   29.7227573    
           6           6          13          -9           1           0   29.7227573    
           6           6          13          -7           1           0   29.7227573    
           6           6          13          -5           1           0   29.7227573    
           6           6          13          -3           1           0   29.7227573    
           6           6          13          -1           1           0   29.7227573    
           6           6          13           1           1           0   29.7227573    
           6           6          13           3           1           0   29.7227573    
           6           6          13           5           1           0   29.7227573    
           6           6          13           7           1           0   29.7227573    
           6           6          13           9           1           0   29.7227573    
           6           6          13          11           1           0   29.7227573    
           6           6          13          13           1           0   29.7227573    
           5           1           3          -3           1           0   30.2222977    
           5           1           3          -1           1           0   30.2222977    
           5           1           3           1           1           0   30.2222977    
           5           1           3           3           1           0   30.2222977    
           5           3           5          -5          -1           0   30.4266720    
           5           3           5          -3          -1           0   30.4266720    
           5           3           5          -1          -1           0   30.4266720    
           5           3           5           1          -1           0   30.4266720    
           5           3           5           3          -1           0   30.4266720    
           5           3           5           5          -1           0   30.4266720    
           5           1           1          -1          -1           0   31.0981846    
           5           1           1           1          -1           0   31.0981846    
           6           4           9          -9           1           0   32.4905663    
           6           4           9          -7           1           0   32.4905663    
           6           4           9          -5           1           0   32.4905663    
           6           4           9          -3           1           0   32.4905663    
           6           4           9          -1           1           0   32.4905663    
           6           4           9           1           1           0   32.4905663    
           6           4           9           3           1           0   32.4905663    
           6           4           9           5           1           0   32.4905663    
           6           4           9           7           1           0   32.4905663    
           6           4           9           9           1           0   32.4905663    
           6           6          11         -11          -1           0   33.5182724    
           6           6          11          -9          -1           0   33.5182724    
           6           6          11          -7          -1           0   33.5182724    
           6           6          11          -5          -1           0   33.5182724    
           6           6          11          -3          -1           0   33.5182724    
           6           6          11          -1          -1           0   33.5182724    
           6           6          11           1          -1           0   33.5182724    
           6           6          11           3          -1           0   33.5182724    
           6           6          11           5          -1           0   33.5182724    
           6           6          11           7          -1           0   33.5182724    
           6           6          11           9          -1           0   33.5182724    
           6           6          11          11          -1           0   33.5182724    
           7           7          15         -15           1           0   34.0347672    
           7           7          15         -13           1           0   34.0347672    
           7           7          15         -11           1           0   34.0347672    
           7           7          15          -9           1           0   34.0347672    
           7           7          15          -7           1           0   34.0347672    
           7           7          15          -5           1           0   34.0347672    
           7           7          15          -3           1           0   34.0347672    
           7           7          15          -1           1           0   34.0347672    
           7           7          15           1           1           0   34.0347672    
           7           7          15           3           1           0   34.0347672    
           7           7          15           5           1           0   34.0347672    
           7           7          15           7           1           0   34.0347672    
           7           7          15           9           1           0   34.0347672    
           7           7          15          11           1           0   34.0347672    
           7           7          15          13           1           0   34.0347672    
           7           7          15          15           1           0   34.0347672    
           6           2           5          -5           1           0   34.4642334    
           6           2           5          -3           1           0   34.4642334    
           6           2           5          -1           1           0   34.4642334    
           6           2           5           1           1           0   34.4642334    
           6           2           5           3           1           0   34.4642334    
           6           2           5           5           1           0   34.4642334    
           6           4           7          -7          -1           0   35.1182289    
           6           4           7          -5          -1           0   35.1182289    
           6           4           7          -3          -1           0   35.1182289    
           6           4           7          -1          -1           0   35.1182289    
           6           4           7           1          -1           0   35.1182289    
           6           4           7           3          -1           0   35.1182289    
           6           4           7           5          -1           0   35.1182289    
           6           4           7           7          -1           0   35.1182289    
           6           0           1          -1           1           0   35.6437645    
           6           0           1           1           1           0   35.6437645    
           6           2           3          -3          -1           0   35.9240456    
           6           2           3          -1          -1           0   35.9240456    
           6           2           3           1          -1           0   35.9240456    
           6           2           3           3          -1           0   35.9240456    
           7           5          11         -11           1           0   36.5923576    
           7           5          11          -9           1           0   36.5923576    
           7           5          11          -7           1           0   36.5923576    
           7           5          11          -5           1           0   36.5923576    
           7           5          11          -3           1           0   36.5923576    
           7           5          11          -1           1           0   36.5923576    
           7           5          11           1           1           0   36.5923576    
           7           5          11           3           1           0   36.5923576    
           7           5          11           5           1           0   36.5923576    
           7           5          11           7           1           0   36.5923576    
           7           5          11           9           1           0   36.5923576    
           7           5          11          11           1           0   36.5923576    
           8           8          17         -17           1           0   37.9205093    
           8           8          17         -15           1           0   37.9205093    
           8           8          17         -13           1           0   37.9205093    
           8           8          17         -11           1           0   37.9205093    
           8           8          17          -9           1           0   37.9205093    
           8           8          17          -7           1           0   37.9205093    
           8           8          17          -5           1           0   37.9205093    
           8           8          17          -3           1           0   37.9205093    
           8           8          17          -1           1           0   37.9205093    
           8           8          17           1           1           0   37.9205093    
           8           8          17           3           1           0   37.9205093    
           8           8          17           5           1           0   37.9205093    
           8           8          17           7           1           0   37.9205093    
           8           8          17           9           1           0   37.9205093    
           8           8          17          11           1           0   37.9205093    
           8           8          17          13           1           0   37.9205093    
           8           8          17          15           1           0   37.9205093    
           8           8          17          17           1           0   37.9205093    
           7           7          13         -13          -1           0   38.4142113    
           7           7          13         -11          -1           0   38.4142113    
           7           7          13          -9          -1           0   38.4142113    
           7           7          13          -7          -1           0   38.4142113    
           7           7          13          -5          -1           0   38.4142113    
           7           7          13          -3          -1           0   38.4142113    
           7           7          13          -1          -1           0   38.4142113    
           7           7          13           1          -1           0   38.4142113    
           7           7          13           3          -1           0   38.4142113    
           7           7          13           5          -1           0   38.4142113    
           7           7          13           7          -1           0   38.4142113    
           7           7          13           9          -1           0   38.4142113    
           7           7          13          11          -1           0   38.4142113    
           7           7          13          13          -1           0   38.4142113    
           7           3           7          -7           1           0   38.5426712    
           7           3           7          -5           1           0   38.5426712    
           7           3           7          -3           1           0   38.5426712    
           7           3           7          -1           1           0   38.5426712    
           7           3           7           1           1           0   38.5426712    
           7           3           7           3           1           0   38.5426712    
           7           3           7           5           1           0   38.5426712    
           7           3           7           7           1           0   38.5426712    
           7           5           9          -9          -1           0   39.8039474    
           7           5           9          -7          -1           0   39.8039474    
           7           5           9          -5          -1           0   39.8039474    
           7           5           9          -3          -1           0   39.8039474    
           7           5           9          -1          -1           0   39.8039474    
           7           5           9           1          -1           0   39.8039474    
           7           5           9           3          -1           0   39.8039474    
           7           5           9           5          -1           0   39.8039474    
           7           5           9           7          -1           0   39.8039474    
           7           5           9           9          -1           0   39.8039474    
           7           1           3          -3           1           0   39.8857002    
           7           1           3          -1           1           0   39.8857002    
           7           1           3           1           1           0   39.8857002    
           7           1           3           3           1           0   39.8857002    
           7           3           5          -5          -1           0   40.5864105    
           7           3           5          -3          -1           0   40.5864105    
           7           3           5          -1          -1           0   40.5864105    
           7           3           5           1          -1           0   40.5864105    
           7           3           5           3          -1           0   40.5864105    
           7           3           5           5          -1           0   40.5864105    
           7           1           1          -1          -1           0   40.7615891    
           7           1           1           1          -1           0   40.7615891    
           8           6          13         -13           1           0   40.7817459    
           8           6          13         -11           1           0   40.7817459    
           8           6          13          -9           1           0   40.7817459    
           8           6          13          -7           1           0   40.7817459    
           8           6          13          -5           1           0   40.7817459    
           8           6          13          -3           1           0   40.7817459    
           8           6          13          -1           1           0   40.7817459    
           8           6          13           1           1           0   40.7817459    
           8           6          13           3           1           0   40.7817459    
           8           6          13           5           1           0   40.7817459    
           8           6          13           7           1           0   40.7817459    
           8           6          13           9           1           0   40.7817459    
           8           6          13          11           1           0   40.7817459    
           8           6          13          13           1           0   40.7817459    
           8           8          15         -15          -1           0   42.8838768    
           8           8          15         -13          -1           0   42.8838768    
           8           8          15         -11          -1           0   42.8838768    
           8           8          15          -9          -1           0   42.8838768    
           8           8          15          -7          -1           0   42.8838768    
           8           8          15          -5          -1           0   42.8838768    
           8           8          15          -3          -1           0   42.8838768    
           8           8          15          -1          -1           0   42.8838768    
           8           8          15           1          -1           0   42.8838768    
           8           8          15           3          -1           0   42.8838768    
           8           8          15           5          -1           0   42.8838768    
           8           8          15           7          -1           0   42.8838768    
           8           8          15           9          -1           0   42.8838768    
           8           8          15          11          -1           0   42.8838768    
           8           8          15          13          -1           0   42.8838768    
           8           8          15          15          -1           0   42.8838768    
           8           4           9          -9           1           0   43.0356979    
           8           4           9          -7           1           0   43.0356979    
           8           4           9          -5           1           0   43.0356979    
           8           4           9          -3           1           0   43.0356979    
           8           4           9          -1           1           0   43.0356979    
           8           4           9           1           1           0   43.0356979    
           8           4           9           3           1           0   43.0356979    
           8           4           9           5           1           0   43.0356979    
           8           4           9           7           1           0   43.0356979    
           8           4           9           9           1           0   43.0356979    
           8           6          11         -11          -1           0   44.5772591    
           8           6          11          -9          -1           0   44.5772591    
           8           6          11          -7          -1           0   44.5772591    
           8           6          11          -5          -1           0   44.5772591    
           8           6          11          -3          -1           0   44.5772591    
           8           6          11          -1          -1           0   44.5772591    
           8           6          11           1          -1           0   44.5772591    
           8           6          11           3          -1           0   44.5772591    
           8           6          11           5          -1           0   44.5772591    
           8           6          11           7          -1           0   44.5772591    
           8           6          11           9          -1           0   44.5772591    
           8           6          11          11          -1           0   44.5772591    
           8           2           5          -5           1           0   44.6823692    
           8           2           5          -3           1           0   44.6823692    
           8           2           5          -1           1           0   44.6823692    
           8           2           5           1           1           0   44.6823692    
           8           2           5           3           1           0   44.6823692    
           8           2           5           5           1           0   44.6823692    
           8           4           7          -7          -1           0   45.6633644    
           8           4           7          -5          -1           0   45.6633644    
           8           4           7          -3          -1           0   45.6633644    
           8           4           7          -1          -1           0   45.6633644    
           8           4           7           1          -1           0   45.6633644    
           8           4           7           3          -1           0   45.6633644    
           8           4           7           5          -1           0   45.6633644    
           8           4           7           7          -1           0   45.6633644    
           8           0           1          -1           1           0   45.7217560    
           8           0           1           1           1           0   45.7217560    
           8           2           3          -3          -1           0   46.1421814    
           8           2           3          -1          -1           0   46.1421814    
           8           2           3           1          -1           0   46.1421814    
           8           2           3           3          -1           0   46.1421814    
