           5           5          11          -1           1           1   25.0052032    
           5           5          11           1           1           1   25.0052032    
           5           5          11           3           1           1   25.0052032    
           5           5          11           5           1           1   25.0052032    
           5           5          11           7           1           1   25.0052032    
           5           5          11           9           1           1   25.0052032    
           5           5          11          11           1           1   25.0052032    
           4           2           3          -3          -1           1   25.8594303    
           4           2           3          -1          -1           1   25.8594303    
           4           2           3           1          -1           1   25.8594303    
           4           2           3           3          -1           1   25.8594303    
           4           0           1          -1           1           1   25.9879875    
           4           0           1           1           1           1   25.9879875    
           5           5           9          -9          -1           1   28.1131954    
           5           5           9          -7          -1           1   28.1131954    
           5           5           9          -5          -1           1   28.1131954    
           5           5           9          -3          -1           1   28.1131954    
           5           5           9          -1          -1           1   28.1131954    
           5           5           9           1          -1           1   28.1131954    
           5           5           9           3          -1           1   28.1131954    
           5           5           9           5          -1           1   28.1131954    
           5           5           9           7          -1           1   28.1131954    
           5           5           9           9          -1           1   28.1131954    
           6           6          13         -13           1           1   28.8059006    
           6           6          13         -11           1           1   28.8059006    
           6           6          13          -9           1           1   28.8059006    
           6           6          13          -7           1           1   28.8059006    
           6           6          13          -5           1           1   28.8059006    
           6           6          13          -3           1           1   28.8059006    
           6           6          13          -1           1           1   28.8059006    
           6           6          13           1           1           1   28.8059006    
           6           6          13           3           1           1   28.8059006    
           6           6          13           5           1           1   28.8059006    
           6           6          13           7           1           1   28.8059006    
           6           6          13           9           1           1   28.8059006    
           6           6          13          11           1           1   28.8059006    
           6           6          13          13           1           1   28.8059006    
           5           3           7          -7           1           1   28.8760643    
           5           3           7          -5           1           1   28.8760643    
           5           3           7          -3           1           1   28.8760643    
           5           3           7          -1           1           1   28.8760643    
           5           3           7           1           1           1   28.8760643    
           5           3           7           3           1           1   28.8760643    
           5           3           7           5           1           1   28.8760643    
           5           3           7           7           1           1   28.8760643    
           5           3           5          -5          -1           1   30.8538761    
           5           3           5          -3          -1           1   30.8538761    
           5           3           5          -1          -1           1   30.8538761    
           5           3           5           1          -1           1   30.8538761    
           5           3           5           3          -1           1   30.8538761    
           5           3           5           5          -1           1   30.8538761    
           5           1           3          -3           1           1   31.2776966    
           5           1           3          -1           1           1   31.2776966    
           5           1           3           1           1           1   31.2776966    
           5           1           3           3           1           1   31.2776966    
           6           6          11         -11          -1           1   32.1116753    
           6           6          11          -9          -1           1   32.1116753    
           6           6          11          -7          -1           1   32.1116753    
           6           6          11          -5          -1           1   32.1116753    
           6           6          11          -3          -1           1   32.1116753    
           6           6          11          -1          -1           1   32.1116753    
           6           6          11           1          -1           1   32.1116753    
           6           6          11           3          -1           1   32.1116753    
           6           6          11           5          -1           1   32.1116753    
           6           6          11           7          -1           1   32.1116753    
           6           6          11           9          -1           1   32.1116753    
           6           6          11          11          -1           1   32.1116753    
           5           1           1          -1          -1           1   32.1253281    
           5           1           1           1          -1           1   32.1253281    
           7           7          15         -15           1           1   32.2079239    
           7           7          15         -13           1           1   32.2079239    
           7           7          15         -11           1           1   32.2079239    
           7           7          15          -9           1           1   32.2079239    
           7           7          15          -7           1           1   32.2079239    
           7           7          15          -5           1           1   32.2079239    
           7           7          15          -3           1           1   32.2079239    
           7           7          15          -1           1           1   32.2079239    
           7           7          15           1           1           1   32.2079239    
           7           7          15           3           1           1   32.2079239    
           7           7          15           5           1           1   32.2079239    
           7           7          15           7           1           1   32.2079239    
           7           7          15           9           1           1   32.2079239    
           7           7          15          11           1           1   32.2079239    
           7           7          15          13           1           1   32.2079239    
           7           7          15          15           1           1   32.2079239    
           6           4           9          -9           1           1   33.1746063    
           6           4           9          -7           1           1   33.1746063    
           6           4           9          -5           1           1   33.1746063    
           6           4           9          -3           1           1   33.1746063    
           6           4           9          -1           1           1   33.1746063    
           6           4           9           1           1           1   33.1746063    
           6           4           9           3           1           1   33.1746063    
           6           4           9           5           1           1   33.1746063    
           6           4           9           7           1           1   33.1746063    
           6           4           9           9           1           1   33.1746063    
           6           4           7          -7          -1           1   35.4632187    
           6           4           7          -5          -1           1   35.4632187    
           6           4           7          -3          -1           1   35.4632187    
           6           4           7          -1          -1           1   35.4632187    
           6           4           7           1          -1           1   35.4632187    
           6           4           7           3          -1           1   35.4632187    
           6           4           7           5          -1           1   35.4632187    
           6           4           7           7          -1           1   35.4632187    
           7           7          13         -13          -1           1   36.0222778    
           7           7          13         -11          -1           1   36.0222778    
           7           7          13          -9          -1           1   36.0222778    
           7           7          13          -7          -1           1   36.0222778    
           7           7          13          -5          -1           1   36.0222778    
           7           7          13          -3          -1           1   36.0222778    
           7           7          13          -1          -1           1   36.0222778    
           7           7          13           1          -1           1   36.0222778    
           7           7          13           3          -1           1   36.0222778    
           7           7          13           5          -1           1   36.0222778    
           7           7          13           7          -1           1   36.0222778    
           7           7          13           9          -1           1   36.0222778    
           7           7          13          11          -1           1   36.0222778    
           7           7          13          13          -1           1   36.0222778    
           8           8          17         -17           1           1   36.0753021    
           8           8          17         -15           1           1   36.0753021    
           8           8          17         -13           1           1   36.0753021    
           8           8          17         -11           1           1   36.0753021    
           8           8          17          -9           1           1   36.0753021    
           8           8          17          -7           1           1   36.0753021    
           8           8          17          -5           1           1   36.0753021    
           8           8          17          -3           1           1   36.0753021    
           8           8          17          -1           1           1   36.0753021    
           8           8          17           1           1           1   36.0753021    
           8           8          17           3           1           1   36.0753021    
           8           8          17           5           1           1   36.0753021    
           8           8          17           7           1           1   36.0753021    
           8           8          17           9           1           1   36.0753021    
           8           8          17          11           1           1   36.0753021    
           8           8          17          13           1           1   36.0753021    
           8           8          17          15           1           1   36.0753021    
           8           8          17          17           1           1   36.0753021    
           6           2           5          -5           1           1   36.1396332    
           6           2           5          -3           1           1   36.1396332    
           6           2           5          -1           1           1   36.1396332    
           6           2           5           1           1           1   36.1396332    
           6           2           5           3           1           1   36.1396332    
           6           2           5           5           1           1   36.1396332    
           7           5          11         -11           1           1   37.2784729    
           7           5          11          -9           1           1   37.2784729    
           7           5          11          -7           1           1   37.2784729    
           7           5          11          -5           1           1   37.2784729    
           7           5          11          -3           1           1   37.2784729    
           7           5          11          -1           1           1   37.2784729    
           7           5          11           1           1           1   37.2784729    
           7           5          11           3           1           1   37.2784729    
           7           5          11           5           1           1   37.2784729    
           7           5          11           7           1           1   37.2784729    
           7           5          11           9           1           1   37.2784729    
           7           5          11          11           1           1   37.2784729    
           6           2           3          -3          -1           1   37.4110794    
           6           2           3          -1          -1           1   37.4110794    
           6           2           3           1          -1           1   37.4110794    
           6           2           3           3          -1           1   37.4110794    
           6           0           1          -1           1           1   37.7009697    
           6           0           1           1           1           1   37.7009697    
           7           5           9          -9          -1           1   40.0756683    
           7           5           9          -7          -1           1   40.0756683    
           7           5           9          -5          -1           1   40.0756683    
           7           5           9          -3          -1           1   40.0756683    
           7           5           9          -1          -1           1   40.0756683    
           7           5           9           1          -1           1   40.0756683    
           7           5           9           3          -1           1   40.0756683    
           7           5           9           5          -1           1   40.0756683    
           7           5           9           7          -1           1   40.0756683    
           7           5           9           9          -1           1   40.0756683    
           8           8          15         -15          -1           1   40.3982391    
           8           8          15         -13          -1           1   40.3982391    
           8           8          15         -11          -1           1   40.3982391    
           8           8          15          -9          -1           1   40.3982391    
           8           8          15          -7          -1           1   40.3982391    
           8           8          15          -5          -1           1   40.3982391    
           8           8          15          -3          -1           1   40.3982391    
           8           8          15          -1          -1           1   40.3982391    
           8           8          15           1          -1           1   40.3982391    
           8           8          15           3          -1           1   40.3982391    
           8           8          15           5          -1           1   40.3982391    
           8           8          15           7          -1           1   40.3982391    
           8           8          15           9          -1           1   40.3982391    
           8           8          15          11          -1           1   40.3982391    
           8           8          15          13          -1           1   40.3982391    
           8           8          15          15          -1           1   40.3982391    
           7           3           7           1           1           1   40.9453354    
           8           6          13          -7           1           1   41.1611061    
           8           6          13          -9           1           1   41.1611061    
           7           3           7           3           1           1   40.9453354    
           7           3           7          -3           1           1   40.9453354    
           7           3           7          -1           1           1   40.9453354    
           7           3           7           5           1           1   40.9453354    
           7           3           7           7           1           1   40.9453354    
           8           6          13          -5           1           1   41.1611061    
           8           6          13           3           1           1   41.1611061    
           8           6          13           5           1           1   41.1611061    
           8           6          13          -3           1           1   41.1611061    
           7           3           7          -7           1           1   40.9453354    
           7           3           7          -5           1           1   40.9453354    
           8           6          13          -1           1           1   41.1611061    
           8           6          13           1           1           1   41.1611061    
           7           3           5          -1          -1           1   42.7253685    
           7           3           5           1          -1           1   42.7253685    
           7           3           5           3          -1           1   42.7253685    
           7           1           3          -1           1           1   43.2085190    
           7           1           3          -3           1           1   43.2085190    
           7           3           5           5          -1           1   42.7253685    
           7           3           5          -5          -1           1   42.7253685    
           8           6          13         -13           1           1   41.1611061    
           8           6          13         -11           1           1   41.1611061    
           8           6          13           7           1           1   41.1611061    
           8           6          13           9           1           1   41.1611061    
           8           6          13          11           1           1   41.1611061    
           7           3           5          -3          -1           1   42.7253685    
           8           6          13          13           1           1   41.1611061    
           7           1           1          -1          -1           1   43.9713898    
           7           1           1           1          -1           1   43.9713898    
           7           1           3           1           1           1   43.2085190    
           7           1           3           3           1           1   43.2085190    
           8           6          11         -11          -1           1   44.4668808    
           8           6          11          -9          -1           1   44.4668808    
           8           6          11          -7          -1           1   44.4668808    
           8           6          11          -5          -1           1   44.4668808    
           8           6          11          -3          -1           1   44.4668808    
           8           6          11          -1          -1           1   44.4668808    
           8           6          11           1          -1           1   44.4668808    
           8           6          11           3          -1           1   44.4668808    
           8           6          11           5          -1           1   44.4668808    
           8           6          11           7          -1           1   44.4668808    
           8           6          11           9          -1           1   44.4668808    
           8           6          11          11          -1           1   44.4668808    
           8           4           9          -9           1           1   45.0263214    
           8           4           9          -7           1           1   45.0263214    
           8           4           9          -5           1           1   45.0263214    
           8           4           9          -3           1           1   45.0263214    
           8           4           9          -1           1           1   45.0263214    
           8           4           9           1           1           1   45.0263214    
           8           4           9           3           1           1   45.0263214    
           8           4           9           5           1           1   45.0263214    
           8           4           9           7           1           1   45.0263214    
           8           4           9           9           1           1   45.0263214    
           8           4           7          -7          -1           1   47.3149338    
           8           4           7          -5          -1           1   47.3149338    
           8           4           7          -3          -1           1   47.3149338    
           8           4           7          -1          -1           1   47.3149338    
           8           4           7           1          -1           1   47.3149338    
           8           4           7           3          -1           1   47.3149338    
           8           4           7           5          -1           1   47.3149338    
           8           4           7           7          -1           1   47.3149338    
           8           2           5          -5           1           1   47.6709404    
           8           2           5          -3           1           1   47.6709404    
           8           2           5          -1           1           1   47.6709404    
           8           2           5           1           1           1   47.6709404    
           8           2           5           3           1           1   47.6709404    
           8           2           5           5           1           1   47.6709404    
           8           2           3          -3          -1           1   48.9423866    
           8           2           3          -1          -1           1   48.9423866    
           8           2           3           1          -1           1   48.9423866    
           8           2           3           3          -1           1   48.9423866    
           8           0           1          -1           1           1   49.0949631    
           8           0           1           1           1           1   49.0949631    
